gene	gf3.bam
ENSMUSG00000074909	793
ENSMUSG00000074913	0
ENSMUSG00000074916	41
ENSMUSG00000074918	912
ENSMUSG00000074922	209
ENSMUSG00000074923	1703
ENSMUSG00000074925	46
ENSMUSG00000074928	0
ENSMUSG00000074934	18
ENSMUSG00000074939	2
ENSMUSG00000074945	0
ENSMUSG00000074946	0
ENSMUSG00000074947	0
ENSMUSG00000074952	0
ENSMUSG00000074955	0
ENSMUSG00000074965	0
ENSMUSG00000074966	0
ENSMUSG00000074968	3300
ENSMUSG00000074971	39
ENSMUSG00000074991	2
ENSMUSG00000074994	292
ENSMUSG00000074995	0
ENSMUSG00000074996	0
ENSMUSG00000074997	2
ENSMUSG00000075000	304
ENSMUSG00000075002	1
ENSMUSG00000075006	0
ENSMUSG00000075012	1301
ENSMUSG00000075014	0
ENSMUSG00000075015	0
ENSMUSG00000075023	5
ENSMUSG00000075024	0
ENSMUSG00000075028	380
ENSMUSG00000075031	2
ENSMUSG00000075033	523
ENSMUSG00000075040	238
ENSMUSG00000075044	4
ENSMUSG00000075045	0
ENSMUSG00000075046	0
ENSMUSG00000075054	832
ENSMUSG00000075061	0
ENSMUSG00000075062	0
ENSMUSG00000075063	0
ENSMUSG00000075064	0
ENSMUSG00000075065	0
ENSMUSG00000075066	1
ENSMUSG00000075068	0
ENSMUSG00000075069	0
ENSMUSG00000075072	0
ENSMUSG00000075073	0
ENSMUSG00000075074	0
ENSMUSG00000075075	0
ENSMUSG00000075078	0
ENSMUSG00000075079	0
ENSMUSG00000075081	0
ENSMUSG00000075084	0
ENSMUSG00000075085	0
ENSMUSG00000075086	0
ENSMUSG00000075088	0
ENSMUSG00000075090	0
ENSMUSG00000075091	0
ENSMUSG00000075092	0
ENSMUSG00000075093	0
ENSMUSG00000075094	0
ENSMUSG00000075095	0
ENSMUSG00000075097	0
ENSMUSG00000075099	0
ENSMUSG00000075100	0
ENSMUSG00000075101	0
ENSMUSG00000075102	0
ENSMUSG00000075104	0
ENSMUSG00000075105	0
ENSMUSG00000075107	0
ENSMUSG00000075110	0
ENSMUSG00000075111	0
ENSMUSG00000075112	0
ENSMUSG00000075113	0
ENSMUSG00000075114	0
ENSMUSG00000075115	0
ENSMUSG00000075117	0
ENSMUSG00000075119	0
ENSMUSG00000075120	0
ENSMUSG00000075121	0
ENSMUSG00000075122	3
ENSMUSG00000075125	0
ENSMUSG00000075127	0
ENSMUSG00000075132	0
ENSMUSG00000075133	0
ENSMUSG00000075136	0
ENSMUSG00000075137	0
ENSMUSG00000075139	0
ENSMUSG00000075140	0
ENSMUSG00000075141	0
ENSMUSG00000075142	0
ENSMUSG00000075143	0
ENSMUSG00000075144	0
ENSMUSG00000075145	0
ENSMUSG00000075146	0
ENSMUSG00000075148	0
ENSMUSG00000075149	0
ENSMUSG00000075150	0
ENSMUSG00000075151	0
ENSMUSG00000075153	0
ENSMUSG00000075155	0
ENSMUSG00000075156	0
ENSMUSG00000075158	0
ENSMUSG00000075159	0
ENSMUSG00000075160	0
ENSMUSG00000075161	0
ENSMUSG00000075163	0
ENSMUSG00000075164	0
ENSMUSG00000075165	0
ENSMUSG00000075166	0
ENSMUSG00000075167	0
ENSMUSG00000075168	0
ENSMUSG00000075169	0
ENSMUSG00000075170	0
ENSMUSG00000075171	0
ENSMUSG00000075172	0
ENSMUSG00000075174	0
ENSMUSG00000075175	0
ENSMUSG00000075176	0
ENSMUSG00000075179	0
ENSMUSG00000075181	0
ENSMUSG00000075185	0
ENSMUSG00000075186	0
ENSMUSG00000075187	0
ENSMUSG00000075188	0
ENSMUSG00000075189	0
ENSMUSG00000075190	0
ENSMUSG00000075192	0
ENSMUSG00000075193	0
ENSMUSG00000075194	0
ENSMUSG00000075195	0
ENSMUSG00000075196	0
ENSMUSG00000075197	0
ENSMUSG00000075198	0
ENSMUSG00000075199	0
ENSMUSG00000075200	0
ENSMUSG00000075201	0
ENSMUSG00000075202	0
ENSMUSG00000075203	0
ENSMUSG00000075204	0
ENSMUSG00000075205	0
ENSMUSG00000075206	0
ENSMUSG00000075208	0
ENSMUSG00000075209	0
ENSMUSG00000075210	0
ENSMUSG00000075211	0
ENSMUSG00000075212	0
ENSMUSG00000075214	0
ENSMUSG00000075215	0
ENSMUSG00000075217	4
ENSMUSG00000075218	0
ENSMUSG00000075219	0
ENSMUSG00000075220	0
ENSMUSG00000075221	0
ENSMUSG00000075222	0
ENSMUSG00000075223	0
ENSMUSG00000075224	619
ENSMUSG00000075225	11
ENSMUSG00000075227	420
ENSMUSG00000075229	154
ENSMUSG00000075232	1360
ENSMUSG00000075249	0
ENSMUSG00000075254	834
ENSMUSG00000075256	6
ENSMUSG00000075266	70
ENSMUSG00000075267	0
ENSMUSG00000075269	0
ENSMUSG00000075270	52
ENSMUSG00000075271	94
ENSMUSG00000075272	4
ENSMUSG00000075273	317
ENSMUSG00000075284	207
ENSMUSG00000075286	0
ENSMUSG00000075289	178
ENSMUSG00000075296	68
ENSMUSG00000075297	56
ENSMUSG00000075302	5
ENSMUSG00000075304	4
ENSMUSG00000075307	7
ENSMUSG00000075316	87
ENSMUSG00000075318	7548
ENSMUSG00000075324	30
ENSMUSG00000075327	233
ENSMUSG00000075330	8
ENSMUSG00000075334	1428
ENSMUSG00000075370	0
ENSMUSG00000075376	1049
ENSMUSG00000075377	0
ENSMUSG00000075378	0
ENSMUSG00000075379	0
ENSMUSG00000075380	0
ENSMUSG00000075382	0
ENSMUSG00000075383	0
ENSMUSG00000075384	0
ENSMUSG00000075387	0
ENSMUSG00000075394	0
ENSMUSG00000075395	0
ENSMUSG00000075402	0
ENSMUSG00000075405	15
ENSMUSG00000075410	46
ENSMUSG00000075415	2247
ENSMUSG00000075419	336
ENSMUSG00000075420	0
ENSMUSG00000075425	4
ENSMUSG00000075427	4
ENSMUSG00000075465	0
ENSMUSG00000075467	890
ENSMUSG00000075470	350
ENSMUSG00000075478	2437
ENSMUSG00000075480	1
ENSMUSG00000075485	0
ENSMUSG00000075486	383
ENSMUSG00000075502	22
ENSMUSG00000075510	1
ENSMUSG00000075512	0
ENSMUSG00000075517	0
ENSMUSG00000075520	3
ENSMUSG00000075524	0
ENSMUSG00000075528	17
ENSMUSG00000075543	0
ENSMUSG00000075551	0
ENSMUSG00000075552	0
ENSMUSG00000075553	5
ENSMUSG00000075566	0
ENSMUSG00000075567	0
ENSMUSG00000075569	83
ENSMUSG00000075570	3
ENSMUSG00000075571	0
ENSMUSG00000075572	0
ENSMUSG00000075573	0
ENSMUSG00000075574	0
ENSMUSG00000075588	0
ENSMUSG00000075590	2160
ENSMUSG00000075592	227
ENSMUSG00000075593	0
ENSMUSG00000075595	881
ENSMUSG00000075596	0
ENSMUSG00000075598	0
ENSMUSG00000075599	0
ENSMUSG00000075600	121
ENSMUSG00000075602	329
ENSMUSG00000075604	0
ENSMUSG00000075605	0
ENSMUSG00000075610	0
ENSMUSG00000075700	2943
ENSMUSG00000075701	906
ENSMUSG00000075702	1225
ENSMUSG00000075703	1259
ENSMUSG00000075704	279
ENSMUSG00000075705	294
ENSMUSG00000075706	870
ENSMUSG00000075707	28
ENSMUSG00000076430	0
ENSMUSG00000076431	474
ENSMUSG00000076432	1660
ENSMUSG00000076433	10
ENSMUSG00000076434	32
ENSMUSG00000076435	149
ENSMUSG00000076436	3
ENSMUSG00000076437	221
ENSMUSG00000076438	2
ENSMUSG00000076439	1224
ENSMUSG00000076441	117
ENSMUSG00000077450	1821
ENSMUSG00000078080	0
ENSMUSG00000078091	5
ENSMUSG00000078116	0
ENSMUSG00000078117	280
ENSMUSG00000078118	0
ENSMUSG00000078126	1165
ENSMUSG00000078127	0
ENSMUSG00000078128	0
ENSMUSG00000078129	8
ENSMUSG00000078130	0
ENSMUSG00000078131	0
ENSMUSG00000078132	0
ENSMUSG00000078134	164
ENSMUSG00000078137	362
ENSMUSG00000078139	1079
ENSMUSG00000078144	2
ENSMUSG00000078153	272
ENSMUSG00000078154	353
ENSMUSG00000078157	22
ENSMUSG00000078160	2
ENSMUSG00000078161	464
ENSMUSG00000078173	0
ENSMUSG00000078179	0
ENSMUSG00000078184	84
ENSMUSG00000078185	309
ENSMUSG00000078193	2198
ENSMUSG00000078197	0
ENSMUSG00000078198	0
ENSMUSG00000078201	81
ENSMUSG00000078202	467
ENSMUSG00000078206	0
ENSMUSG00000078208	0
ENSMUSG00000078213	0
ENSMUSG00000078218	0
ENSMUSG00000078234	389
ENSMUSG00000078235	717
ENSMUSG00000078240	0
ENSMUSG00000078249	398
ENSMUSG00000078252	0
ENSMUSG00000078253	0
ENSMUSG00000078254	0
ENSMUSG00000078255	0
ENSMUSG00000078256	0
ENSMUSG00000078257	0
ENSMUSG00000078258	0
ENSMUSG00000078259	0
ENSMUSG00000078260	0
ENSMUSG00000078261	0
ENSMUSG00000078262	0
ENSMUSG00000078269	0
ENSMUSG00000078276	0
ENSMUSG00000078280	0
ENSMUSG00000078302	27
ENSMUSG00000078307	3853
ENSMUSG00000078315	0
ENSMUSG00000078317	216
ENSMUSG00000078320	0
ENSMUSG00000078324	0
ENSMUSG00000078346	0
ENSMUSG00000078348	456
ENSMUSG00000078349	23
ENSMUSG00000078350	218
ENSMUSG00000078354	0
ENSMUSG00000078355	0
ENSMUSG00000078365	1
ENSMUSG00000078380	1
ENSMUSG00000078420	0
ENSMUSG00000078427	56
ENSMUSG00000078429	1290
ENSMUSG00000078435	96
ENSMUSG00000078439	9
ENSMUSG00000078440	238
ENSMUSG00000078442	13
ENSMUSG00000078451	49
ENSMUSG00000078452	8
ENSMUSG00000078453	128
ENSMUSG00000078481	0
ENSMUSG00000078485	789
ENSMUSG00000078486	41
ENSMUSG00000078487	1
ENSMUSG00000078488	0
ENSMUSG00000078490	380
ENSMUSG00000078491	3
ENSMUSG00000078495	60
ENSMUSG00000078496	7
ENSMUSG00000078497	1
ENSMUSG00000078498	3
ENSMUSG00000078500	0
ENSMUSG00000078502	0
ENSMUSG00000078503	8
ENSMUSG00000078504	0
ENSMUSG00000078505	0
ENSMUSG00000078506	0
ENSMUSG00000078507	0
ENSMUSG00000078508	0
ENSMUSG00000078509	0
ENSMUSG00000078510	0
ENSMUSG00000078511	0
ENSMUSG00000078512	0
ENSMUSG00000078513	0
ENSMUSG00000078515	970
ENSMUSG00000078517	1472
ENSMUSG00000078518	0
ENSMUSG00000078520	0
ENSMUSG00000078521	0
ENSMUSG00000078532	358
ENSMUSG00000078537	0
ENSMUSG00000078546	60
ENSMUSG00000078552	16
ENSMUSG00000078554	0
ENSMUSG00000078566	1396
ENSMUSG00000078570	162
ENSMUSG00000078572	148
ENSMUSG00000078575	0
ENSMUSG00000078576	0
ENSMUSG00000078577	0
ENSMUSG00000078578	3097
ENSMUSG00000078580	131
ENSMUSG00000078584	744
ENSMUSG00000078588	4
ENSMUSG00000078590	0
ENSMUSG00000078591	1335
ENSMUSG00000078593	0
ENSMUSG00000078597	2
ENSMUSG00000078598	0
ENSMUSG00000078599	0
ENSMUSG00000078604	0
ENSMUSG00000078605	1
ENSMUSG00000078606	2
ENSMUSG00000078607	36
ENSMUSG00000078611	0
ENSMUSG00000078612	6
ENSMUSG00000078616	0
ENSMUSG00000078619	297
ENSMUSG00000078620	0
ENSMUSG00000078621	0
ENSMUSG00000078622	2505
ENSMUSG00000078624	0
ENSMUSG00000078625	0
ENSMUSG00000078626	0
ENSMUSG00000078627	67
ENSMUSG00000078630	2
ENSMUSG00000078632	0
ENSMUSG00000078639	0
ENSMUSG00000078640	74
ENSMUSG00000078648	2
ENSMUSG00000078650	0
ENSMUSG00000078651	72
ENSMUSG00000078652	2632
ENSMUSG00000078653	3
ENSMUSG00000078655	0
ENSMUSG00000078656	19
ENSMUSG00000078657	0
ENSMUSG00000078664	0
ENSMUSG00000078668	0
ENSMUSG00000078670	963
ENSMUSG00000078671	1143
ENSMUSG00000078672	0
ENSMUSG00000078673	0
ENSMUSG00000078674	0
ENSMUSG00000078675	0
ENSMUSG00000078676	1513
ENSMUSG00000078677	0
ENSMUSG00000078680	0
ENSMUSG00000078681	675
ENSMUSG00000078683	0
ENSMUSG00000078686	0
ENSMUSG00000078687	0
ENSMUSG00000078688	0
ENSMUSG00000078689	0
ENSMUSG00000078695	360
ENSMUSG00000078698	0
ENSMUSG00000078713	416
ENSMUSG00000078716	2663
ENSMUSG00000078719	0
ENSMUSG00000078721	3
ENSMUSG00000078722	45
ENSMUSG00000078735	10
ENSMUSG00000078742	0
ENSMUSG00000078746	2
ENSMUSG00000078747	27
ENSMUSG00000078752	0
ENSMUSG00000078753	0
ENSMUSG00000078754	0
ENSMUSG00000078757	0
ENSMUSG00000078759	0
ENSMUSG00000078762	68
ENSMUSG00000078763	0
ENSMUSG00000078765	5
ENSMUSG00000078768	70
ENSMUSG00000078771	413
ENSMUSG00000078772	4
ENSMUSG00000078773	29
ENSMUSG00000078776	2
ENSMUSG00000078779	110
ENSMUSG00000078780	13
ENSMUSG00000078783	1
ENSMUSG00000078784	55
ENSMUSG00000078786	357
ENSMUSG00000078787	10
ENSMUSG00000078789	245
ENSMUSG00000078794	3298
ENSMUSG00000078795	3
ENSMUSG00000078796	7
ENSMUSG00000078798	0
ENSMUSG00000078799	0
ENSMUSG00000078800	0
ENSMUSG00000078808	0
ENSMUSG00000078810	0
ENSMUSG00000078812	5832
ENSMUSG00000078813	128
ENSMUSG00000078815	35
ENSMUSG00000078816	8735
ENSMUSG00000078817	4
ENSMUSG00000078840	0
ENSMUSG00000078851	264
ENSMUSG00000078853	40
ENSMUSG00000078861	179
ENSMUSG00000078862	254
ENSMUSG00000078864	54
ENSMUSG00000078865	1
ENSMUSG00000078866	218
ENSMUSG00000078867	54
ENSMUSG00000078868	45
ENSMUSG00000078869	2
ENSMUSG00000078870	275
ENSMUSG00000078872	6
ENSMUSG00000078875	8
ENSMUSG00000078876	0
ENSMUSG00000078877	154
ENSMUSG00000078878	268
ENSMUSG00000078879	7
ENSMUSG00000078880	8
ENSMUSG00000078881	4
ENSMUSG00000078886	13
ENSMUSG00000078887	42
ENSMUSG00000078889	2
ENSMUSG00000078894	12
ENSMUSG00000078895	0
ENSMUSG00000078896	4
ENSMUSG00000078897	1
ENSMUSG00000078898	6
ENSMUSG00000078899	0
ENSMUSG00000078901	6
ENSMUSG00000078902	19
ENSMUSG00000078903	14
ENSMUSG00000078905	6
ENSMUSG00000078906	3
ENSMUSG00000078907	40
ENSMUSG00000078908	856
ENSMUSG00000078912	0
ENSMUSG00000078919	118
ENSMUSG00000078920	6
ENSMUSG00000078921	6
ENSMUSG00000078922	8
ENSMUSG00000078923	15
ENSMUSG00000078924	0
ENSMUSG00000078926	0
ENSMUSG00000078931	18
ENSMUSG00000078932	8
ENSMUSG00000078934	0
ENSMUSG00000078935	0
ENSMUSG00000078937	2
ENSMUSG00000078938	0
ENSMUSG00000078940	0
ENSMUSG00000078941	235
ENSMUSG00000078942	16
ENSMUSG00000078945	25
ENSMUSG00000078949	3
ENSMUSG00000078953	0
ENSMUSG00000078954	42
ENSMUSG00000078958	207
ENSMUSG00000078963	14
ENSMUSG00000078964	0
ENSMUSG00000078970	201
ENSMUSG00000078972	0
ENSMUSG00000078974	80
ENSMUSG00000078984	0
ENSMUSG00000078994	28
ENSMUSG00000078995	15
ENSMUSG00000078998	0
ENSMUSG00000079001	0
ENSMUSG00000079003	635
ENSMUSG00000079005	0
ENSMUSG00000079006	0
ENSMUSG00000079007	0
ENSMUSG00000079008	0
ENSMUSG00000079009	0
ENSMUSG00000079010	0
ENSMUSG00000079012	17
ENSMUSG00000079013	0
ENSMUSG00000079014	2
ENSMUSG00000079015	2
ENSMUSG00000079016	0
ENSMUSG00000079017	2
ENSMUSG00000079018	499
ENSMUSG00000079019	0
ENSMUSG00000079020	1229
ENSMUSG00000079022	121
ENSMUSG00000079024	0
ENSMUSG00000079025	0
ENSMUSG00000079029	0
ENSMUSG00000079031	0
ENSMUSG00000079033	0
ENSMUSG00000079034	0
ENSMUSG00000079036	309
ENSMUSG00000079037	19410
ENSMUSG00000079038	66
ENSMUSG00000079039	0
ENSMUSG00000079042	0
ENSMUSG00000079043	101
ENSMUSG00000079049	1
ENSMUSG00000079051	14
ENSMUSG00000079055	490
ENSMUSG00000079056	3360
ENSMUSG00000079057	156
ENSMUSG00000079058	0
ENSMUSG00000079061	1
ENSMUSG00000079065	143
ENSMUSG00000079071	0
ENSMUSG00000079083	104
ENSMUSG00000079084	336
ENSMUSG00000079091	0
ENSMUSG00000079092	0
ENSMUSG00000079093	0
ENSMUSG00000079103	1
ENSMUSG00000079104	328
ENSMUSG00000079105	34
ENSMUSG00000079108	316
ENSMUSG00000079109	392
ENSMUSG00000079110	133
ENSMUSG00000079111	435
ENSMUSG00000079112	0
ENSMUSG00000079113	0
ENSMUSG00000079114	0
ENSMUSG00000079116	0
ENSMUSG00000079120	0
ENSMUSG00000079144	78
ENSMUSG00000079156	0
ENSMUSG00000079157	2083
ENSMUSG00000079162	1
ENSMUSG00000079164	3
ENSMUSG00000079165	0
ENSMUSG00000079168	9
ENSMUSG00000079169	0
ENSMUSG00000079170	0
ENSMUSG00000079173	7
ENSMUSG00000079175	0
ENSMUSG00000079177	16
ENSMUSG00000079180	0
ENSMUSG00000079183	0
ENSMUSG00000079184	1222
ENSMUSG00000079186	0
ENSMUSG00000079197	83
ENSMUSG00000079215	2011
ENSMUSG00000079227	146
ENSMUSG00000079235	129
ENSMUSG00000079242	9
ENSMUSG00000079243	0
ENSMUSG00000079244	0
ENSMUSG00000079247	0
ENSMUSG00000079258	0
ENSMUSG00000079259	10
ENSMUSG00000079260	101
ENSMUSG00000079261	0
ENSMUSG00000079262	0
ENSMUSG00000079263	0
ENSMUSG00000079264	0
ENSMUSG00000079265	0
ENSMUSG00000079267	0
ENSMUSG00000079269	0
ENSMUSG00000079271	0
ENSMUSG00000079277	0
ENSMUSG00000079278	0
ENSMUSG00000079283	50
ENSMUSG00000079286	0
ENSMUSG00000079298	0
ENSMUSG00000079299	0
ENSMUSG00000079304	18
ENSMUSG00000079316	774
ENSMUSG00000079317	356
ENSMUSG00000079323	0
ENSMUSG00000079324	0
ENSMUSG00000079330	348
ENSMUSG00000079333	0
ENSMUSG00000079334	246
ENSMUSG00000079339	0
ENSMUSG00000079342	2
ENSMUSG00000079343	4
ENSMUSG00000079344	2
ENSMUSG00000079346	0
ENSMUSG00000079349	0
ENSMUSG00000079350	0
ENSMUSG00000079353	0
ENSMUSG00000079355	31
ENSMUSG00000079362	0
ENSMUSG00000079363	55
ENSMUSG00000079364	2
ENSMUSG00000079371	0
ENSMUSG00000079374	0
ENSMUSG00000079378	0
ENSMUSG00000079380	0
ENSMUSG00000079382	0
ENSMUSG00000079383	0
ENSMUSG00000079386	0
ENSMUSG00000079387	0
ENSMUSG00000079388	3
ENSMUSG00000079389	0
ENSMUSG00000079391	2
ENSMUSG00000079395	0
ENSMUSG00000079396	2
ENSMUSG00000079402	0
ENSMUSG00000079409	0
ENSMUSG00000079410	4
ENSMUSG00000079414	12
ENSMUSG00000079415	4
ENSMUSG00000079416	0
ENSMUSG00000079418	60
ENSMUSG00000079419	5
ENSMUSG00000079421	0
ENSMUSG00000079423	0
ENSMUSG00000079424	0
ENSMUSG00000079426	1825
ENSMUSG00000079427	55
ENSMUSG00000079428	34
ENSMUSG00000079429	13
ENSMUSG00000079432	2
ENSMUSG00000079433	0
ENSMUSG00000079434	136
ENSMUSG00000079435	159
ENSMUSG00000079436	8
ENSMUSG00000079438	0
ENSMUSG00000079439	0
ENSMUSG00000079440	0
ENSMUSG00000079442	706
ENSMUSG00000079444	0
ENSMUSG00000079445	18
ENSMUSG00000079450	18
ENSMUSG00000079451	0
ENSMUSG00000079460	0
ENSMUSG00000079462	0
ENSMUSG00000079465	16
ENSMUSG00000079466	0
ENSMUSG00000079469	439
ENSMUSG00000079470	164
ENSMUSG00000079471	0
ENSMUSG00000079476	2
ENSMUSG00000079477	6238
ENSMUSG00000079478	555
ENSMUSG00000079479	0
ENSMUSG00000079480	23
ENSMUSG00000079481	973
ENSMUSG00000079484	20
ENSMUSG00000079487	563
ENSMUSG00000079492	2
ENSMUSG00000079494	18
ENSMUSG00000079495	3
ENSMUSG00000079497	3
ENSMUSG00000079502	2
ENSMUSG00000079507	15
ENSMUSG00000079508	80
ENSMUSG00000079509	318
ENSMUSG00000079511	74
ENSMUSG00000079513	0
ENSMUSG00000079516	0
ENSMUSG00000079519	0
ENSMUSG00000079521	0
ENSMUSG00000079522	0
ENSMUSG00000079523	1051
ENSMUSG00000079525	0
ENSMUSG00000079531	5
ENSMUSG00000079532	0
ENSMUSG00000079534	0
ENSMUSG00000079536	0
ENSMUSG00000079539	2
ENSMUSG00000079546	0
ENSMUSG00000079547	9
ENSMUSG00000079550	20
ENSMUSG00000079553	23
ENSMUSG00000079554	1
ENSMUSG00000079555	167
ENSMUSG00000079557	1159
ENSMUSG00000079559	44
ENSMUSG00000079560	0
ENSMUSG00000079562	1617
ENSMUSG00000079563	0
ENSMUSG00000079566	0
ENSMUSG00000079577	0
ENSMUSG00000079578	0
ENSMUSG00000079579	0
ENSMUSG00000079580	2
ENSMUSG00000079583	0
ENSMUSG00000079584	0
ENSMUSG00000079588	7
ENSMUSG00000079592	0
ENSMUSG00000079593	516
ENSMUSG00000079594	0
ENSMUSG00000079595	0
ENSMUSG00000079597	0
ENSMUSG00000079598	1289
ENSMUSG00000079600	0
ENSMUSG00000079602	0
ENSMUSG00000079605	0
ENSMUSG00000079606	0
ENSMUSG00000079608	15
ENSMUSG00000079610	121
ENSMUSG00000079614	865
ENSMUSG00000079619	0
ENSMUSG00000079620	0
ENSMUSG00000079625	0
ENSMUSG00000079626	0
ENSMUSG00000079627	0
ENSMUSG00000079628	0
ENSMUSG00000079629	0
ENSMUSG00000079630	0
ENSMUSG00000079633	0
ENSMUSG00000079635	0
ENSMUSG00000079636	0
ENSMUSG00000079637	0
ENSMUSG00000079638	0
ENSMUSG00000079639	0
ENSMUSG00000079641	286
ENSMUSG00000079642	0
ENSMUSG00000079644	0
ENSMUSG00000079652	15
ENSMUSG00000079654	20
ENSMUSG00000079655	0
ENSMUSG00000079657	829
ENSMUSG00000079658	1800
ENSMUSG00000079659	247
ENSMUSG00000079666	4
ENSMUSG00000079677	7
ENSMUSG00000079679	0
ENSMUSG00000079681	0
ENSMUSG00000079685	4
ENSMUSG00000079694	0
ENSMUSG00000079697	1
ENSMUSG00000079698	0
ENSMUSG00000079699	0
ENSMUSG00000079700	0
ENSMUSG00000079701	0
ENSMUSG00000079702	0
ENSMUSG00000079703	0
ENSMUSG00000079704	0
ENSMUSG00000079705	0
ENSMUSG00000079707	1
ENSMUSG00000079710	3
ENSMUSG00000079722	1
ENSMUSG00000079737	11
ENSMUSG00000079740	0
ENSMUSG00000079806	0
ENSMUSG00000079842	0
ENSMUSG00000079845	0
ENSMUSG00000079852	0
ENSMUSG00000079853	0
ENSMUSG00000079941	1689
ENSMUSG00000080115	5
ENSMUSG00000080268	488
ENSMUSG00000080316	412
ENSMUSG00000080717	40
ENSMUSG00000080725	0
ENSMUSG00000080907	0
ENSMUSG00000080933	0
ENSMUSG00000080990	0
ENSMUSG00000081044	0
ENSMUSG00000081058	8
ENSMUSG00000081218	0
ENSMUSG00000081225	29
ENSMUSG00000081234	0
ENSMUSG00000081362	0
ENSMUSG00000081443	0
ENSMUSG00000081512	0
ENSMUSG00000081534	4416
ENSMUSG00000081607	0
ENSMUSG00000081649	0
ENSMUSG00000081650	0
ENSMUSG00000081683	43
ENSMUSG00000081724	0
ENSMUSG00000081769	8
ENSMUSG00000081836	0
ENSMUSG00000081906	0
ENSMUSG00000081948	0
ENSMUSG00000081984	25
ENSMUSG00000082101	0
ENSMUSG00000082211	0
ENSMUSG00000082229	2381
ENSMUSG00000082361	2
ENSMUSG00000082482	0
ENSMUSG00000082639	0
ENSMUSG00000082766	1
ENSMUSG00000082815	17
ENSMUSG00000082882	0
ENSMUSG00000082932	3
ENSMUSG00000082976	0
ENSMUSG00000082980	0
ENSMUSG00000083012	764
ENSMUSG00000083138	0
ENSMUSG00000083193	2
ENSMUSG00000083282	1271
ENSMUSG00000083361	0
ENSMUSG00000083616	0
ENSMUSG00000083628	0
ENSMUSG00000083649	38
ENSMUSG00000083695	8
ENSMUSG00000083706	0
ENSMUSG00000083780	5
ENSMUSG00000083929	5
ENSMUSG00000083947	0
ENSMUSG00000084063	0
ENSMUSG00000084128	0
ENSMUSG00000084135	0
ENSMUSG00000084174	0
ENSMUSG00000084234	0
ENSMUSG00000084262	0
ENSMUSG00000084336	0
ENSMUSG00000084346	0
ENSMUSG00000084782	0
ENSMUSG00000084786	2281
ENSMUSG00000084845	649
ENSMUSG00000084883	1545
ENSMUSG00000084897	0
ENSMUSG00000084902	0
ENSMUSG00000084927	0
ENSMUSG00000084957	833
ENSMUSG00000084989	9
ENSMUSG00000085079	0
ENSMUSG00000085111	3
ENSMUSG00000085139	0
ENSMUSG00000085272	29
ENSMUSG00000085473	0
ENSMUSG00000085484	0
ENSMUSG00000085486	0
ENSMUSG00000085576	5
ENSMUSG00000085584	22
ENSMUSG00000085601	7
ENSMUSG00000085683	0
ENSMUSG00000085793	376
ENSMUSG00000085795	574
ENSMUSG00000085925	86
ENSMUSG00000085957	150
ENSMUSG00000086022	56
ENSMUSG00000086040	2647
ENSMUSG00000086056	0
ENSMUSG00000086112	0
ENSMUSG00000086147	0
ENSMUSG00000086158	172
ENSMUSG00000086228	17
ENSMUSG00000086277	1
ENSMUSG00000086316	431
ENSMUSG00000086322	2
ENSMUSG00000086338	0
ENSMUSG00000086361	15
ENSMUSG00000086545	0
ENSMUSG00000086564	0
ENSMUSG00000086596	261
ENSMUSG00000086598	0
ENSMUSG00000086727	0
ENSMUSG00000086784	269
ENSMUSG00000086815	18
ENSMUSG00000086848	0
ENSMUSG00000086875	0
ENSMUSG00000086962	7
ENSMUSG00000086965	21
ENSMUSG00000087006	294
ENSMUSG00000087075	3
ENSMUSG00000087119	35
ENSMUSG00000087141	2429
ENSMUSG00000087166	6
ENSMUSG00000087194	0
ENSMUSG00000087230	3
ENSMUSG00000087236	0
ENSMUSG00000087247	2
ENSMUSG00000087260	627
ENSMUSG00000087279	0
ENSMUSG00000087303	10
ENSMUSG00000087370	1285
ENSMUSG00000087376	0
ENSMUSG00000087385	201
ENSMUSG00000087403	554
ENSMUSG00000087408	765
ENSMUSG00000087444	1
ENSMUSG00000087512	0
ENSMUSG00000087598	183
ENSMUSG00000087610	6
ENSMUSG00000087651	185
ENSMUSG00000087687	526
ENSMUSG00000089661	0
ENSMUSG00000089665	75
ENSMUSG00000089669	13
ENSMUSG00000089675	0
ENSMUSG00000089678	0
ENSMUSG00000089682	3175
ENSMUSG00000089687	23
ENSMUSG00000089694	12
ENSMUSG00000089696	0
ENSMUSG00000089704	2
ENSMUSG00000089715	9879
ENSMUSG00000089717	0
ENSMUSG00000089722	0
ENSMUSG00000089724	0
ENSMUSG00000089727	0
ENSMUSG00000089736	14
ENSMUSG00000089739	0
ENSMUSG00000089753	0
ENSMUSG00000089756	3
ENSMUSG00000089762	342
ENSMUSG00000089768	7
ENSMUSG00000089773	0
ENSMUSG00000089774	377
ENSMUSG00000089789	0
ENSMUSG00000089798	13
ENSMUSG00000089809	1345
ENSMUSG00000089824	159
ENSMUSG00000089832	137
ENSMUSG00000089837	2
ENSMUSG00000089840	5
ENSMUSG00000089844	1
ENSMUSG00000089847	221
ENSMUSG00000089857	136
ENSMUSG00000089859	0
ENSMUSG00000089862	1148
ENSMUSG00000089865	0
ENSMUSG00000089872	1265
ENSMUSG00000089873	0
ENSMUSG00000089876	27
ENSMUSG00000089892	0
ENSMUSG00000089901	0
