gene	con1.bam
ENSMUSG00000057409	100
ENSMUSG00000057411	797
ENSMUSG00000057417	0
ENSMUSG00000057421	1205
ENSMUSG00000057424	0
ENSMUSG00000057425	0
ENSMUSG00000057439	6
ENSMUSG00000057440	110
ENSMUSG00000057443	0
ENSMUSG00000057446	0
ENSMUSG00000057447	0
ENSMUSG00000057454	1
ENSMUSG00000057455	1919
ENSMUSG00000057457	8
ENSMUSG00000057461	0
ENSMUSG00000057464	0
ENSMUSG00000057465	0
ENSMUSG00000057469	686
ENSMUSG00000057497	581
ENSMUSG00000057503	5
ENSMUSG00000057506	385
ENSMUSG00000057513	0
ENSMUSG00000057522	6452
ENSMUSG00000057530	1917
ENSMUSG00000057531	2366
ENSMUSG00000057534	1
ENSMUSG00000057540	0
ENSMUSG00000057541	393
ENSMUSG00000057551	634
ENSMUSG00000057554	557
ENSMUSG00000057561	1158
ENSMUSG00000057564	0
ENSMUSG00000057572	176
ENSMUSG00000057592	0
ENSMUSG00000057594	887
ENSMUSG00000057596	9
ENSMUSG00000057604	150
ENSMUSG00000057606	79
ENSMUSG00000057609	0
ENSMUSG00000057612	0
ENSMUSG00000057614	3600
ENSMUSG00000057615	35
ENSMUSG00000057637	2231
ENSMUSG00000057649	2149
ENSMUSG00000057650	0
ENSMUSG00000057654	0
ENSMUSG00000057666	338
ENSMUSG00000057667	356
ENSMUSG00000057672	752
ENSMUSG00000057674	0
ENSMUSG00000057691	758
ENSMUSG00000057697	7
ENSMUSG00000057699	0
ENSMUSG00000057706	540
ENSMUSG00000057710	0
ENSMUSG00000057715	2208
ENSMUSG00000057716	4560
ENSMUSG00000057719	12
ENSMUSG00000057722	157
ENSMUSG00000057723	0
ENSMUSG00000057726	0
ENSMUSG00000057729	32
ENSMUSG00000057735	0
ENSMUSG00000057738	41899
ENSMUSG00000057751	67
ENSMUSG00000057754	0
ENSMUSG00000057761	0
ENSMUSG00000057762	100
ENSMUSG00000057766	557
ENSMUSG00000057770	0
ENSMUSG00000057777	0
ENSMUSG00000057778	327
ENSMUSG00000057788	500
ENSMUSG00000057789	324
ENSMUSG00000057799	0
ENSMUSG00000057801	0
ENSMUSG00000057805	0
ENSMUSG00000057816	20
ENSMUSG00000057817	0
ENSMUSG00000057835	76
ENSMUSG00000057836	23
ENSMUSG00000057841	3562
ENSMUSG00000057842	60
ENSMUSG00000057855	0
ENSMUSG00000057858	346
ENSMUSG00000057863	514
ENSMUSG00000057880	7825
ENSMUSG00000057890	0
ENSMUSG00000057894	469
ENSMUSG00000057895	128
ENSMUSG00000057897	26928
ENSMUSG00000057899	0
ENSMUSG00000057903	0
ENSMUSG00000057913	1
ENSMUSG00000057914	1212
ENSMUSG00000057933	1
ENSMUSG00000057948	24
ENSMUSG00000057963	1482
ENSMUSG00000057967	35
ENSMUSG00000057969	143
ENSMUSG00000057977	0
ENSMUSG00000057981	0
ENSMUSG00000057982	350
ENSMUSG00000057997	0
ENSMUSG00000058005	0
ENSMUSG00000058006	1129
ENSMUSG00000058013	5139
ENSMUSG00000058014	0
ENSMUSG00000058017	0
ENSMUSG00000058019	15
ENSMUSG00000058022	4
ENSMUSG00000058028	0
ENSMUSG00000058030	0
ENSMUSG00000058046	10
ENSMUSG00000058052	0
ENSMUSG00000058056	146
ENSMUSG00000058057	1
ENSMUSG00000058063	0
ENSMUSG00000058064	190
ENSMUSG00000058070	1645
ENSMUSG00000058071	0
ENSMUSG00000058076	1926
ENSMUSG00000058084	0
ENSMUSG00000058093	374
ENSMUSG00000058099	60
ENSMUSG00000058114	0
ENSMUSG00000058119	0
ENSMUSG00000058124	0
ENSMUSG00000058126	2925
ENSMUSG00000058132	0
ENSMUSG00000058135	3783
ENSMUSG00000058145	100
ENSMUSG00000058147	3
ENSMUSG00000058152	327
ENSMUSG00000058153	6885
ENSMUSG00000058163	7
ENSMUSG00000058172	0
ENSMUSG00000058173	21
ENSMUSG00000058174	3501
ENSMUSG00000058176	0
ENSMUSG00000058183	62
ENSMUSG00000058186	0
ENSMUSG00000058188	0
ENSMUSG00000058192	557
ENSMUSG00000058194	0
ENSMUSG00000058200	0
ENSMUSG00000058207	4
ENSMUSG00000058216	0
ENSMUSG00000058230	6895
ENSMUSG00000058239	1992
ENSMUSG00000058240	1505
ENSMUSG00000058244	0
ENSMUSG00000058246	48
ENSMUSG00000058248	3543
ENSMUSG00000058250	0
ENSMUSG00000058251	0
ENSMUSG00000058252	0
ENSMUSG00000058254	34898
ENSMUSG00000058258	120
ENSMUSG00000058260	5
ENSMUSG00000058267	735
ENSMUSG00000058270	0
ENSMUSG00000058275	0
ENSMUSG00000058287	0
ENSMUSG00000058290	17
ENSMUSG00000058291	928
ENSMUSG00000058295	0
ENSMUSG00000058297	24808
ENSMUSG00000058298	230
ENSMUSG00000058301	1654
ENSMUSG00000058317	2445
ENSMUSG00000058318	1018
ENSMUSG00000058325	833
ENSMUSG00000058328	0
ENSMUSG00000058331	112
ENSMUSG00000058349	0
ENSMUSG00000058351	128
ENSMUSG00000058354	0
ENSMUSG00000058355	3098
ENSMUSG00000058368	0
ENSMUSG00000058385	5
ENSMUSG00000058388	983
ENSMUSG00000058392	180
ENSMUSG00000058396	76
ENSMUSG00000058398	1
ENSMUSG00000058399	0
ENSMUSG00000058400	31
ENSMUSG00000058402	307
ENSMUSG00000058407	1178
ENSMUSG00000058420	2400
ENSMUSG00000058427	0
ENSMUSG00000058435	0
ENSMUSG00000058440	394
ENSMUSG00000058441	2510
ENSMUSG00000058443	25
ENSMUSG00000058444	1006
ENSMUSG00000058446	472
ENSMUSG00000058447	0
ENSMUSG00000058454	858
ENSMUSG00000058470	3
ENSMUSG00000058486	761
ENSMUSG00000058488	104
ENSMUSG00000058491	0
ENSMUSG00000058498	86
ENSMUSG00000058499	0
ENSMUSG00000058503	643
ENSMUSG00000058513	0
ENSMUSG00000058515	0
ENSMUSG00000058523	1
ENSMUSG00000058537	0
ENSMUSG00000058546	93
ENSMUSG00000058550	0
ENSMUSG00000058558	169
ENSMUSG00000058568	0
ENSMUSG00000058569	2573
ENSMUSG00000058571	565
ENSMUSG00000058579	4
ENSMUSG00000058586	86
ENSMUSG00000058587	882
ENSMUSG00000058588	0
ENSMUSG00000058589	8133
ENSMUSG00000058594	2447
ENSMUSG00000058600	215
ENSMUSG00000058618	0
ENSMUSG00000058620	6
ENSMUSG00000058624	8368
ENSMUSG00000058626	2
ENSMUSG00000058628	0
ENSMUSG00000058631	0
ENSMUSG00000058638	311
ENSMUSG00000058643	0
ENSMUSG00000058655	5757
ENSMUSG00000058656	117
ENSMUSG00000058659	0
ENSMUSG00000058662	0
ENSMUSG00000058665	0
ENSMUSG00000058669	0
ENSMUSG00000058670	0
ENSMUSG00000058672	14830
ENSMUSG00000058685	0
ENSMUSG00000058690	2579
ENSMUSG00000058692	0
ENSMUSG00000058704	429
ENSMUSG00000058706	416
ENSMUSG00000058709	2284
ENSMUSG00000058715	292
ENSMUSG00000058717	0
ENSMUSG00000058725	0
ENSMUSG00000058728	0
ENSMUSG00000058729	131
ENSMUSG00000058731	0
ENSMUSG00000058740	2477
ENSMUSG00000058741	1
ENSMUSG00000058743	37
ENSMUSG00000058748	190
ENSMUSG00000058755	1
ENSMUSG00000058756	24854
ENSMUSG00000058761	717
ENSMUSG00000058773	2
ENSMUSG00000058793	14791
ENSMUSG00000058794	1
ENSMUSG00000058799	2840
ENSMUSG00000058802	0
ENSMUSG00000058806	63
ENSMUSG00000058807	0
ENSMUSG00000058818	3
ENSMUSG00000058820	0
ENSMUSG00000058831	3
ENSMUSG00000058833	797
ENSMUSG00000058835	2805
ENSMUSG00000058856	0
ENSMUSG00000058881	336
ENSMUSG00000058883	0
ENSMUSG00000058884	0
ENSMUSG00000058886	1260
ENSMUSG00000058897	2497
ENSMUSG00000058900	31
ENSMUSG00000058904	0
ENSMUSG00000058914	2
ENSMUSG00000058921	0
ENSMUSG00000058923	0
ENSMUSG00000058925	2
ENSMUSG00000058927	1496
ENSMUSG00000058932	33
ENSMUSG00000058935	0
ENSMUSG00000058952	4
ENSMUSG00000058966	1838
ENSMUSG00000058975	4287
ENSMUSG00000058976	0
ENSMUSG00000058979	515
ENSMUSG00000058981	0
ENSMUSG00000058997	1331
ENSMUSG00000059003	3747
ENSMUSG00000059005	1170
ENSMUSG00000059013	761
ENSMUSG00000059022	48
ENSMUSG00000059023	0
ENSMUSG00000059030	0
ENSMUSG00000059031	14
ENSMUSG00000059040	3523
ENSMUSG00000059042	0
ENSMUSG00000059043	0
ENSMUSG00000059049	150
ENSMUSG00000059060	5
ENSMUSG00000059069	0
ENSMUSG00000059070	649
ENSMUSG00000059077	0
ENSMUSG00000059087	0
ENSMUSG00000059089	1
ENSMUSG00000059105	0
ENSMUSG00000059106	0
ENSMUSG00000059108	4
ENSMUSG00000059112	0
ENSMUSG00000059113	0
ENSMUSG00000059114	0
ENSMUSG00000059119	3187
ENSMUSG00000059128	0
ENSMUSG00000059134	0
ENSMUSG00000059136	18
ENSMUSG00000059142	335
ENSMUSG00000059146	4022
ENSMUSG00000059149	1869
ENSMUSG00000059169	0
ENSMUSG00000059173	7953
ENSMUSG00000059182	281
ENSMUSG00000059183	369
ENSMUSG00000059187	1203
ENSMUSG00000059189	0
ENSMUSG00000059201	0
ENSMUSG00000059203	196
ENSMUSG00000059205	0
ENSMUSG00000059206	0
ENSMUSG00000059208	2529
ENSMUSG00000059213	45381
ENSMUSG00000059218	0
ENSMUSG00000059230	0
ENSMUSG00000059246	0
ENSMUSG00000059248	2431
ENSMUSG00000059251	0
ENSMUSG00000059256	0
ENSMUSG00000059263	2930
ENSMUSG00000059273	1760
ENSMUSG00000059278	601
ENSMUSG00000059279	0
ENSMUSG00000059280	0
ENSMUSG00000059288	213
ENSMUSG00000059291	161
ENSMUSG00000059303	0
ENSMUSG00000059305	3
ENSMUSG00000059316	3589
ENSMUSG00000059319	0
ENSMUSG00000059323	2856
ENSMUSG00000059325	684
ENSMUSG00000059326	240
ENSMUSG00000059327	159
ENSMUSG00000059334	0
ENSMUSG00000059336	261
ENSMUSG00000059343	1423
ENSMUSG00000059355	227
ENSMUSG00000059361	1204
ENSMUSG00000059363	139
ENSMUSG00000059366	0
ENSMUSG00000059371	0
ENSMUSG00000059375	0
ENSMUSG00000059379	0
ENSMUSG00000059382	0
ENSMUSG00000059383	0
ENSMUSG00000059395	6
ENSMUSG00000059397	0
ENSMUSG00000059401	1221
ENSMUSG00000059406	6
ENSMUSG00000059408	3
ENSMUSG00000059409	3003
ENSMUSG00000059410	0
ENSMUSG00000059411	0
ENSMUSG00000059412	71
ENSMUSG00000059423	223
ENSMUSG00000059429	0
ENSMUSG00000059430	3
ENSMUSG00000059434	4
ENSMUSG00000059436	1342
ENSMUSG00000059439	1739
ENSMUSG00000059447	210
ENSMUSG00000059455	7
ENSMUSG00000059456	11875
ENSMUSG00000059459	0
ENSMUSG00000059463	2
ENSMUSG00000059473	0
ENSMUSG00000059474	374
ENSMUSG00000059475	690
ENSMUSG00000059479	54
ENSMUSG00000059481	1
ENSMUSG00000059482	1036
ENSMUSG00000059486	1233
ENSMUSG00000059488	0
ENSMUSG00000059493	146
ENSMUSG00000059495	6274
ENSMUSG00000059498	305
ENSMUSG00000059503	0
ENSMUSG00000059504	0
ENSMUSG00000059518	1162
ENSMUSG00000059534	2343
ENSMUSG00000059540	693
ENSMUSG00000059547	1
ENSMUSG00000059552	354
ENSMUSG00000059554	821
ENSMUSG00000059555	114
ENSMUSG00000059562	0
ENSMUSG00000059586	612
ENSMUSG00000059588	103
ENSMUSG00000059595	0
ENSMUSG00000059602	300
ENSMUSG00000059606	0
ENSMUSG00000059610	0
ENSMUSG00000059623	0
ENSMUSG00000059625	2
ENSMUSG00000059626	0
ENSMUSG00000059632	0
ENSMUSG00000059639	0
ENSMUSG00000059645	5
ENSMUSG00000059648	0
ENSMUSG00000059654	0
ENSMUSG00000059657	0
ENSMUSG00000059663	0
ENSMUSG00000059668	0
ENSMUSG00000059669	345
ENSMUSG00000059674	97
ENSMUSG00000059687	0
ENSMUSG00000059689	1020
ENSMUSG00000059690	0
ENSMUSG00000059708	587
ENSMUSG00000059713	701
ENSMUSG00000059714	4271
ENSMUSG00000059729	0
ENSMUSG00000059734	2188
ENSMUSG00000059741	0
ENSMUSG00000059742	2879
ENSMUSG00000059743	176
ENSMUSG00000059762	0
ENSMUSG00000059763	0
ENSMUSG00000059772	386
ENSMUSG00000059791	72
ENSMUSG00000059796	1237
ENSMUSG00000059810	318
ENSMUSG00000059811	1589
ENSMUSG00000059816	0
ENSMUSG00000059820	458
ENSMUSG00000059821	0
ENSMUSG00000059824	729
ENSMUSG00000059832	0
ENSMUSG00000059834	189
ENSMUSG00000059835	23
ENSMUSG00000059839	496
ENSMUSG00000059842	310
ENSMUSG00000059845	0
ENSMUSG00000059851	198
ENSMUSG00000059852	152
ENSMUSG00000059854	27
ENSMUSG00000059857	456
ENSMUSG00000059862	0
ENSMUSG00000059864	0
ENSMUSG00000059866	219
ENSMUSG00000059867	0
ENSMUSG00000059873	0
ENSMUSG00000059874	0
ENSMUSG00000059878	691
ENSMUSG00000059883	44
ENSMUSG00000059887	0
ENSMUSG00000059890	1541
ENSMUSG00000059891	47
ENSMUSG00000059895	1804
ENSMUSG00000059897	284
ENSMUSG00000059898	4
ENSMUSG00000059900	145
ENSMUSG00000059901	12
ENSMUSG00000059908	0
ENSMUSG00000059910	0
ENSMUSG00000059920	577
ENSMUSG00000059921	768
ENSMUSG00000059923	3809
ENSMUSG00000059934	0
ENSMUSG00000059939	464
ENSMUSG00000059956	0
ENSMUSG00000059964	0
ENSMUSG00000059970	1010
ENSMUSG00000059974	8308
ENSMUSG00000059975	512
ENSMUSG00000059981	4047
ENSMUSG00000059991	1624
ENSMUSG00000059994	14
ENSMUSG00000059995	7927
ENSMUSG00000060002	879
ENSMUSG00000060012	368
ENSMUSG00000060017	0
ENSMUSG00000060019	1467
ENSMUSG00000060024	0
ENSMUSG00000060030	1
ENSMUSG00000060032	819
ENSMUSG00000060034	0
ENSMUSG00000060036	1403
ENSMUSG00000060038	830
ENSMUSG00000060044	6
ENSMUSG00000060049	0
ENSMUSG00000060057	0
ENSMUSG00000060063	128
ENSMUSG00000060070	0
ENSMUSG00000060073	750
ENSMUSG00000060081	0
ENSMUSG00000060084	0
ENSMUSG00000060090	277
ENSMUSG00000060093	0
ENSMUSG00000060098	1217
ENSMUSG00000060105	0
ENSMUSG00000060112	0
ENSMUSG00000060114	0
ENSMUSG00000060121	171
ENSMUSG00000060126	511
ENSMUSG00000060131	10
ENSMUSG00000060143	579
ENSMUSG00000060147	963
ENSMUSG00000060152	1356
ENSMUSG00000060166	3697
ENSMUSG00000060170	0
ENSMUSG00000060176	63
ENSMUSG00000060177	0
ENSMUSG00000060180	16
ENSMUSG00000060181	585
ENSMUSG00000060187	0
ENSMUSG00000060188	0
ENSMUSG00000060201	0
ENSMUSG00000060204	0
ENSMUSG00000060205	0
ENSMUSG00000060206	1041
ENSMUSG00000060208	0
ENSMUSG00000060212	3206
ENSMUSG00000060216	1171
ENSMUSG00000060224	178
ENSMUSG00000060227	4060
ENSMUSG00000060240	9919
ENSMUSG00000060244	71
ENSMUSG00000060245	0
ENSMUSG00000060254	0
ENSMUSG00000060256	0
ENSMUSG00000060257	343
ENSMUSG00000060260	256
ENSMUSG00000060261	6698
ENSMUSG00000060268	4
ENSMUSG00000060275	107
ENSMUSG00000060279	7189
ENSMUSG00000060284	9
ENSMUSG00000060288	66
ENSMUSG00000060301	651
ENSMUSG00000060303	0
ENSMUSG00000060314	619
ENSMUSG00000060317	0
ENSMUSG00000060332	0
ENSMUSG00000060335	0
ENSMUSG00000060336	59
ENSMUSG00000060371	4909
ENSMUSG00000060373	4872
ENSMUSG00000060375	0
ENSMUSG00000060376	372
ENSMUSG00000060397	293
ENSMUSG00000060402	266
ENSMUSG00000060404	0
ENSMUSG00000060407	0
ENSMUSG00000060412	0
ENSMUSG00000060427	401
ENSMUSG00000060429	51
ENSMUSG00000060441	5
ENSMUSG00000060445	26
ENSMUSG00000060450	9128
ENSMUSG00000060459	3
ENSMUSG00000060461	0
ENSMUSG00000060469	0
ENSMUSG00000060470	12
ENSMUSG00000060475	644
ENSMUSG00000060477	679
ENSMUSG00000060480	0
ENSMUSG00000060487	598
ENSMUSG00000060490	0
ENSMUSG00000060491	0
ENSMUSG00000060499	0
ENSMUSG00000060503	0
ENSMUSG00000060508	0
ENSMUSG00000060509	9
ENSMUSG00000060510	641
ENSMUSG00000060512	209
ENSMUSG00000060519	374
ENSMUSG00000060523	0
ENSMUSG00000060534	171
ENSMUSG00000060538	299
ENSMUSG00000060548	3288
ENSMUSG00000060550	8
ENSMUSG00000060556	0
ENSMUSG00000060560	0
ENSMUSG00000060565	0
ENSMUSG00000060568	1088
ENSMUSG00000060572	99
ENSMUSG00000060579	88
ENSMUSG00000060583	1
ENSMUSG00000060586	63
ENSMUSG00000060591	127
ENSMUSG00000060594	211
ENSMUSG00000060600	102
ENSMUSG00000060601	1464
ENSMUSG00000060613	0
ENSMUSG00000060615	0
ENSMUSG00000060621	28
ENSMUSG00000060630	0
ENSMUSG00000060636	44
ENSMUSG00000060639	21
ENSMUSG00000060657	4391
ENSMUSG00000060663	0
ENSMUSG00000060671	1923
ENSMUSG00000060673	0
ENSMUSG00000060675	660
ENSMUSG00000060678	0
ENSMUSG00000060679	843
ENSMUSG00000060681	3428
ENSMUSG00000060685	0
ENSMUSG00000060688	0
ENSMUSG00000060691	0
ENSMUSG00000060699	0
ENSMUSG00000060701	0
ENSMUSG00000060703	334
ENSMUSG00000060708	164
ENSMUSG00000060715	2
ENSMUSG00000060716	331
ENSMUSG00000060724	0
ENSMUSG00000060726	2
ENSMUSG00000060733	1031
ENSMUSG00000060735	68
ENSMUSG00000060738	0
ENSMUSG00000060739	135
ENSMUSG00000060742	0
ENSMUSG00000060743	784
ENSMUSG00000060747	0
ENSMUSG00000060756	0
ENSMUSG00000060759	0
ENSMUSG00000060765	0
ENSMUSG00000060771	301
ENSMUSG00000060780	1320
ENSMUSG00000060787	21
ENSMUSG00000060791	19
ENSMUSG00000060794	1
ENSMUSG00000060798	278
ENSMUSG00000060802	2144
ENSMUSG00000060803	801
ENSMUSG00000060807	0
ENSMUSG00000060816	0
ENSMUSG00000060827	0
ENSMUSG00000060843	15
ENSMUSG00000060860	153
ENSMUSG00000060862	236
ENSMUSG00000060863	0
ENSMUSG00000060878	2
ENSMUSG00000060882	2134
ENSMUSG00000060888	0
ENSMUSG00000060890	37
ENSMUSG00000060904	2964
ENSMUSG00000060913	0
ENSMUSG00000060918	0
ENSMUSG00000060923	454
ENSMUSG00000060924	1508
ENSMUSG00000060935	685
ENSMUSG00000060938	656
ENSMUSG00000060950	490
ENSMUSG00000060961	3583
ENSMUSG00000060962	15
ENSMUSG00000060967	0
ENSMUSG00000060969	2
ENSMUSG00000060974	0
ENSMUSG00000060981	5
ENSMUSG00000060985	10
ENSMUSG00000060988	629
ENSMUSG00000060992	2687
ENSMUSG00000061000	0
ENSMUSG00000061013	476
ENSMUSG00000061022	0
ENSMUSG00000061024	427
ENSMUSG00000061028	906
ENSMUSG00000061032	11008
ENSMUSG00000061039	0
ENSMUSG00000061046	1644
ENSMUSG00000061048	14
ENSMUSG00000061062	469
ENSMUSG00000061065	0
ENSMUSG00000061068	0
ENSMUSG00000061079	339
ENSMUSG00000061080	8689
ENSMUSG00000061082	0
ENSMUSG00000061086	1624
ENSMUSG00000061099	194
ENSMUSG00000061100	0
ENSMUSG00000061104	696
ENSMUSG00000061111	1857
ENSMUSG00000061118	668
ENSMUSG00000061119	242
ENSMUSG00000061126	1
ENSMUSG00000061130	1668
ENSMUSG00000061132	394
ENSMUSG00000061136	932
ENSMUSG00000061143	264
ENSMUSG00000061144	0
ENSMUSG00000061150	0
ENSMUSG00000061165	0
ENSMUSG00000061171	4
ENSMUSG00000061175	346
ENSMUSG00000061184	0
ENSMUSG00000061186	58
ENSMUSG00000061195	0
ENSMUSG00000061207	673
ENSMUSG00000061208	0
ENSMUSG00000061210	0
ENSMUSG00000061232	295
ENSMUSG00000061244	1435
ENSMUSG00000061259	0
ENSMUSG00000061273	1149
ENSMUSG00000061286	308
ENSMUSG00000061288	1849
ENSMUSG00000061292	0
ENSMUSG00000061295	0
ENSMUSG00000061296	0
ENSMUSG00000061298	590
ENSMUSG00000061306	2328
ENSMUSG00000061311	10
ENSMUSG00000061313	2030
ENSMUSG00000061315	623
ENSMUSG00000061322	112
ENSMUSG00000061336	0
ENSMUSG00000061342	0
ENSMUSG00000061353	2336
ENSMUSG00000061356	6
ENSMUSG00000061360	500
ENSMUSG00000061361	0
ENSMUSG00000061367	0
ENSMUSG00000061371	75
ENSMUSG00000061374	688
ENSMUSG00000061376	0
ENSMUSG00000061387	0
ENSMUSG00000061388	0
ENSMUSG00000061392	0
ENSMUSG00000061393	77
ENSMUSG00000061397	1
ENSMUSG00000061410	1886
ENSMUSG00000061411	1866
ENSMUSG00000061414	57
ENSMUSG00000061436	1046
ENSMUSG00000061451	7010
ENSMUSG00000061455	673
ENSMUSG00000061457	0
ENSMUSG00000061458	714
ENSMUSG00000061461	489
ENSMUSG00000061462	30
ENSMUSG00000061474	49
ENSMUSG00000061477	204
ENSMUSG00000061479	1191
ENSMUSG00000061482	0
ENSMUSG00000061489	0
ENSMUSG00000061490	0
ENSMUSG00000061517	356
ENSMUSG00000061518	1666
ENSMUSG00000061520	1
ENSMUSG00000061524	375
ENSMUSG00000061525	0
ENSMUSG00000061527	0
ENSMUSG00000061531	6
ENSMUSG00000061533	149
ENSMUSG00000061535	27
ENSMUSG00000061536	1197
ENSMUSG00000061540	2
ENSMUSG00000061544	70
ENSMUSG00000061549	0
ENSMUSG00000061559	1041
ENSMUSG00000061561	0
ENSMUSG00000061576	8592
ENSMUSG00000061577	1
ENSMUSG00000061578	1578
ENSMUSG00000061584	0
ENSMUSG00000061589	1109
ENSMUSG00000061601	7275
ENSMUSG00000061602	0
ENSMUSG00000061603	6638
ENSMUSG00000061607	511
ENSMUSG00000061613	147
ENSMUSG00000061614	0
ENSMUSG00000061615	1
ENSMUSG00000061616	0
ENSMUSG00000061619	2
ENSMUSG00000061626	0
ENSMUSG00000061633	0
ENSMUSG00000061637	0
ENSMUSG00000061650	1328
ENSMUSG00000061653	0
ENSMUSG00000061665	407
ENSMUSG00000061666	1479
ENSMUSG00000061689	7827
ENSMUSG00000061701	0
ENSMUSG00000061702	458
ENSMUSG00000061707	0
ENSMUSG00000061718	2542
ENSMUSG00000061723	6
ENSMUSG00000061731	1637
ENSMUSG00000061740	758
ENSMUSG00000061742	5
ENSMUSG00000061751	17533
ENSMUSG00000061755	1964
ENSMUSG00000061758	496
ENSMUSG00000061759	615
ENSMUSG00000061762	382
ENSMUSG00000061769	0
ENSMUSG00000061778	245
ENSMUSG00000061780	0
ENSMUSG00000061787	1031
ENSMUSG00000061798	0
ENSMUSG00000061802	9
ENSMUSG00000061808	51
ENSMUSG00000061809	0
ENSMUSG00000061815	2
ENSMUSG00000061816	81
ENSMUSG00000061825	0
ENSMUSG00000061829	0
ENSMUSG00000061838	340
ENSMUSG00000061845	0
ENSMUSG00000061847	0
ENSMUSG00000061859	175
ENSMUSG00000061875	0
ENSMUSG00000061877	0
ENSMUSG00000061878	135
ENSMUSG00000061882	40
ENSMUSG00000061887	4476
ENSMUSG00000061894	186
ENSMUSG00000061898	254
ENSMUSG00000061904	6509
ENSMUSG00000061906	0
ENSMUSG00000061911	6185
ENSMUSG00000061923	1
ENSMUSG00000061928	0
ENSMUSG00000061937	0
ENSMUSG00000061947	0
ENSMUSG00000061950	776
ENSMUSG00000061952	0
ENSMUSG00000061958	0
ENSMUSG00000061959	0
ENSMUSG00000061961	0
ENSMUSG00000061972	2
ENSMUSG00000061974	0
ENSMUSG00000061977	0
ENSMUSG00000061979	294
ENSMUSG00000061981	4583
ENSMUSG00000061983	100
ENSMUSG00000061984	0
ENSMUSG00000061991	0
ENSMUSG00000062006	46
ENSMUSG00000062007	0
ENSMUSG00000062012	603
ENSMUSG00000062014	4134
ENSMUSG00000062017	0
ENSMUSG00000062028	10
ENSMUSG00000062031	202
ENSMUSG00000062037	0
ENSMUSG00000062040	755
ENSMUSG00000062042	0
ENSMUSG00000062044	4722
ENSMUSG00000062054	226
ENSMUSG00000062061	0
ENSMUSG00000062064	0
ENSMUSG00000062070	240
ENSMUSG00000062074	0
ENSMUSG00000062075	545
ENSMUSG00000062077	6
ENSMUSG00000062078	5094
ENSMUSG00000062082	2
ENSMUSG00000062083	56
ENSMUSG00000062093	650
ENSMUSG00000062098	4546
ENSMUSG00000062101	45
ENSMUSG00000062103	0
ENSMUSG00000062105	0
ENSMUSG00000062110	454
ENSMUSG00000062115	1903
ENSMUSG00000062116	442
ENSMUSG00000062121	0
ENSMUSG00000062124	0
ENSMUSG00000062127	913
ENSMUSG00000062128	0
ENSMUSG00000062142	0
ENSMUSG00000062148	0
ENSMUSG00000062151	1054
ENSMUSG00000062154	3
ENSMUSG00000062157	8
ENSMUSG00000062162	0
ENSMUSG00000062165	0
ENSMUSG00000062168	11
ENSMUSG00000062169	803
ENSMUSG00000062170	0
ENSMUSG00000062175	136
ENSMUSG00000062181	0
ENSMUSG00000062184	1029
ENSMUSG00000062186	0
ENSMUSG00000062190	2404
ENSMUSG00000062198	94
ENSMUSG00000062199	0
ENSMUSG00000062200	0
ENSMUSG00000062201	0
ENSMUSG00000062202	2081
ENSMUSG00000062203	1965
ENSMUSG00000062204	0
ENSMUSG00000062209	1879
ENSMUSG00000062210	392
ENSMUSG00000062226	0
ENSMUSG00000062232	4088
ENSMUSG00000062234	4593
ENSMUSG00000062245	0
ENSMUSG00000062248	6
ENSMUSG00000062252	92
ENSMUSG00000062257	6685
ENSMUSG00000062270	402
ENSMUSG00000062272	0
ENSMUSG00000062275	0
ENSMUSG00000062278	0
ENSMUSG00000062296	4429
ENSMUSG00000062300	234
ENSMUSG00000062309	412
ENSMUSG00000062310	7
ENSMUSG00000062312	89
ENSMUSG00000062314	0
ENSMUSG00000062327	4
ENSMUSG00000062328	127
ENSMUSG00000062329	34
ENSMUSG00000062342	0
ENSMUSG00000062345	0
ENSMUSG00000062352	567
ENSMUSG00000062369	0
ENSMUSG00000062372	816
ENSMUSG00000062373	2099
ENSMUSG00000062376	764
ENSMUSG00000062380	12423
ENSMUSG00000062382	677
ENSMUSG00000062393	24
ENSMUSG00000062397	3682
ENSMUSG00000062400	0
ENSMUSG00000062410	2
ENSMUSG00000062421	1368
ENSMUSG00000062426	0
ENSMUSG00000062432	0
ENSMUSG00000062433	0
ENSMUSG00000062434	0
ENSMUSG00000062438	3
ENSMUSG00000062444	4847
ENSMUSG00000062456	1719
ENSMUSG00000062464	0
ENSMUSG00000062478	0
ENSMUSG00000062480	82
ENSMUSG00000062483	0
ENSMUSG00000062488	52
ENSMUSG00000062497	0
ENSMUSG00000062510	3
ENSMUSG00000062511	0
ENSMUSG00000062515	1
ENSMUSG00000062518	0
ENSMUSG00000062519	643
ENSMUSG00000062524	0
ENSMUSG00000062526	332
ENSMUSG00000062527	0
ENSMUSG00000062528	0
ENSMUSG00000062542	311
ENSMUSG00000062545	19
ENSMUSG00000062546	1
ENSMUSG00000062551	0
ENSMUSG00000062553	0
ENSMUSG00000062556	0
ENSMUSG00000062561	99
ENSMUSG00000062563	240
ENSMUSG00000062564	0
ENSMUSG00000062580	2016
ENSMUSG00000062585	5
ENSMUSG00000062590	885
ENSMUSG00000062591	25294
ENSMUSG00000062593	0
ENSMUSG00000062598	0
ENSMUSG00000062604	6430
ENSMUSG00000062608	0
ENSMUSG00000062609	8
